2025-01-29 23:43:44,492 - INFO - Iniciando actualización de datos
2025-01-29 23:44:37,402 - INFO - Nuevas entradas encontradas: 36
2025-01-29 23:44:37,431 - INFO - Datos actualizados correctamente
2025-01-30 00:50:34,376 - INFO - Iniciando actualización de datos
2025-01-30 00:50:36,055 - ERROR - Error procesando feed: https://www.google.com/alerts/feeds/08823391955851607514/18357020651463187477 - '<=' not supported between instances of 'int' and 'NoneType'
2025-01-30 00:50:39,104 - ERROR - Error procesando feed: https://www.google.com/alerts/feeds/08823391955851607514/9378709536916495456 - '<=' not supported between instances of 'int' and 'NoneType'
2025-01-30 00:50:41,929 - ERROR - Error procesando feed: https://www.google.com/alerts/feeds/08823391955851607514/17243776362555978691 - '<=' not supported between instances of 'int' and 'NoneType'
2025-01-30 00:50:47,938 - ERROR - Error procesando feed: https://www.google.com/alerts/feeds/08823391955851607514/15847044508852608532 - '<=' not supported between instances of 'int' and 'NoneType'
2025-01-30 00:50:50,854 - ERROR - Error procesando feed: https://www.google.com/alerts/feeds/08823391955851607514/5572981003473119348 - '<=' not supported between instances of 'int' and 'NoneType'
2025-01-30 00:50:52,384 - ERROR - Error procesando feed: https://www.google.com/alerts/feeds/08823391955851607514/17383807687186980718 - '<=' not supported between instances of 'int' and 'NoneType'
2025-01-30 00:50:55,215 - ERROR - Error procesando feed: https://www.google.com/alerts/feeds/08823391955851607514/13877290848809114470 - '<=' not supported between instances of 'int' and 'NoneType'
2025-01-30 00:51:04,203 - ERROR - Error procesando feed: https://www.google.com/alerts/feeds/08823391955851607514/4297759070181606765 - '<=' not supported between instances of 'int' and 'NoneType'
2025-01-30 00:51:07,374 - ERROR - Error procesando feed: https://www.google.com/alerts/feeds/08823391955851607514/11630540178333861502 - '<=' not supported between instances of 'int' and 'NoneType'
2025-01-30 00:51:09,070 - ERROR - Error procesando feed: https://www.google.com/alerts/feeds/08823391955851607514/8744244600052796540 - '<=' not supported between instances of 'int' and 'NoneType'
2025-01-30 00:51:10,383 - ERROR - Error procesando feed: https://www.google.com/alerts/feeds/08823391955851607514/357094683772830109 - '<=' not supported between instances of 'int' and 'NoneType'
2025-01-30 00:51:11,995 - ERROR - Error procesando feed: https://www.google.com/alerts/feeds/08823391955851607514/15809012670835506226 - '<=' not supported between instances of 'int' and 'NoneType'
2025-01-30 00:51:14,735 - ERROR - Error procesando feed: https://www.google.com/alerts/feeds/08823391955851607514/14458568452294133843 - '<=' not supported between instances of 'int' and 'NoneType'
2025-01-30 00:51:16,265 - ERROR - Error procesando feed: https://www.google.com/alerts/feeds/08823391955851607514/3528049070088672707 - '<=' not supported between instances of 'int' and 'NoneType'
2025-01-30 00:51:20,697 - ERROR - Error procesando feed: https://www.google.com/alerts/feeds/08823391955851607514/11098843941918965173 - '<=' not supported between instances of 'int' and 'NoneType'
2025-01-30 00:51:20,697 - INFO - Nuevas entradas encontradas: 1
2025-01-30 00:51:20,725 - INFO - Datos actualizados correctamente
2025-02-02 15:08:34,058 - INFO - Iniciando actualización de datos...
2025-02-02 15:08:34,241 - WARNING - El feed https://www.google.com/alerts/feeds/08823391955851607514/303056625914324165 está vacío.
2025-02-02 15:08:34,566 - WARNING - El feed https://www.google.com/alerts/feeds/08823391955851607514/5572981003473119348 está vacío.
2025-02-02 15:08:34,927 - WARNING - El feed https://www.google.com/alerts/feeds/08823391955851607514/16568355059505461850 está vacío.
2025-02-02 15:08:34,981 - WARNING - El feed https://www.google.com/alerts/feeds/08823391955851607514/16568355059505461178 está vacío.
2025-02-02 15:08:35,036 - WARNING - El feed https://www.google.com/alerts/feeds/08823391955851607514/7760122889210870690 está vacío.
2025-02-02 15:08:35,286 - WARNING - El feed https://www.google.com/alerts/feeds/08823391955851607514/15251611368669093385 está vacío.
2025-02-02 15:08:35,509 - WARNING - El feed https://www.google.com/alerts/feeds/08823391955851607514/13155130439785831467 está vacío.
2025-02-02 15:08:35,837 - WARNING - No se encontraron entradas válidas para guardar.
2025-02-02 15:35:54,673 - INFO - Iniciando actualización de datos...
2025-02-02 15:35:54,854 - WARNING - El feed https://www.google.com/alerts/feeds/08823391955851607514/303056625914324165 está vacío.
2025-02-02 15:35:55,187 - WARNING - El feed https://www.google.com/alerts/feeds/08823391955851607514/5572981003473119348 está vacío.
2025-02-02 15:35:55,480 - WARNING - El feed https://www.google.com/alerts/feeds/08823391955851607514/2031900511198117844 está vacío.
2025-02-02 15:35:55,533 - WARNING - El feed https://www.google.com/alerts/feeds/08823391955851607514/16568355059505461850 está vacío.
2025-02-02 15:35:55,587 - WARNING - El feed https://www.google.com/alerts/feeds/08823391955851607514/16568355059505461178 está vacío.
2025-02-02 15:35:55,642 - WARNING - El feed https://www.google.com/alerts/feeds/08823391955851607514/7760122889210870690 está vacío.
2025-02-02 15:35:55,826 - WARNING - El feed https://www.google.com/alerts/feeds/08823391955851607514/11630540178333861502 está vacío.
2025-02-02 15:35:55,879 - WARNING - El feed https://www.google.com/alerts/feeds/08823391955851607514/15251611368669093385 está vacío.
2025-02-02 15:35:55,932 - WARNING - El feed https://www.google.com/alerts/feeds/08823391955851607514/9684782093161547179 está vacío.
2025-02-02 15:35:56,106 - WARNING - El feed https://www.google.com/alerts/feeds/08823391955851607514/13155130439785831467 está vacío.
2025-02-02 15:35:56,336 - WARNING - El feed https://www.google.com/alerts/feeds/08823391955851607514/11937818240173291166 está vacío.
2025-02-02 15:35:56,468 - WARNING - El feed https://www.google.com/alerts/feeds/08823391955851607514/5792372986925203132 está vacío.
2025-02-02 15:35:56,518 - WARNING - El feed https://www.google.com/alerts/feeds/08823391955851607514/8767673777731649427 está vacío.
2025-02-02 15:35:56,518 - WARNING - No se encontraron entradas válidas para guardar.
2025-02-02 16:49:14,883 - INFO - Iniciando actualización de datos...
2025-02-02 16:49:15,455 - WARNING - El feed https://www.google.com/alerts/feeds/08823391955851607514/303056625914324165 está vacío.
2025-02-02 16:49:16,846 - WARNING - El feed https://www.google.com/alerts/feeds/08823391955851607514/5572981003473119348 está vacío.
2025-02-02 16:49:17,519 - WARNING - El feed https://www.google.com/alerts/feeds/08823391955851607514/13877290848809114470 está vacío.
2025-02-02 16:49:18,217 - WARNING - El feed https://www.google.com/alerts/feeds/08823391955851607514/2031900511198117844 está vacío.
2025-02-02 16:49:18,562 - WARNING - El feed https://www.google.com/alerts/feeds/08823391955851607514/16568355059505461850 está vacío.
2025-02-02 16:49:18,716 - WARNING - El feed https://www.google.com/alerts/feeds/08823391955851607514/16568355059505461178 está vacío.
2025-02-02 16:49:18,873 - WARNING - El feed https://www.google.com/alerts/feeds/08823391955851607514/7760122889210870690 está vacío.
2025-02-02 16:49:19,613 - WARNING - El feed https://www.google.com/alerts/feeds/08823391955851607514/15251611368669093385 está vacío.
2025-02-02 16:49:20,535 - WARNING - El feed https://www.google.com/alerts/feeds/08823391955851607514/13155130439785831467 está vacío.
2025-02-02 16:49:20,973 - WARNING - El feed https://www.google.com/alerts/feeds/08823391955851607514/11937818240173291166 está vacío.
2025-02-02 16:49:21,487 - WARNING - El feed https://www.google.com/alerts/feeds/08823391955851607514/5792372986925203132 está vacío.
2025-02-02 16:49:21,835 - WARNING - El feed https://www.google.com/alerts/feeds/08823391955851607514/8767673777731649427 está vacío.
2025-02-02 16:49:21,835 - WARNING - No se encontraron entradas válidas para guardar.
2025-02-02 20:18:28,109 - INFO - Iniciando actualización de datos (Google Alerts)...
2025-02-02 20:18:28,251 - INFO - Procesado feed: https://www.google.com/alerts/feeds/08823391955851607514/17243776362555978691 => 6 entradas
2025-02-02 20:18:28,297 - INFO - Procesado feed: https://www.google.com/alerts/feeds/08823391955851607514/9378709536916495456 => 20 entradas
2025-02-02 20:18:28,303 - INFO - Procesado feed: https://www.google.com/alerts/feeds/08823391955851607514/6833079353494005014 => 3 entradas
2025-02-02 20:18:28,330 - INFO - Procesado feed: https://www.google.com/alerts/feeds/08823391955851607514/18357020651463187477 => 4 entradas
2025-02-02 20:18:28,341 - WARNING - El feed https://www.google.com/alerts/feeds/08823391955851607514/303056625914324165 está vacío o sin entradas.
2025-02-02 20:18:28,342 - INFO - Procesado feed: https://www.google.com/alerts/feeds/08823391955851607514/303056625914324165 => 0 entradas
2025-02-02 20:18:28,357 - INFO - Procesado feed: https://www.google.com/alerts/feeds/08823391955851607514/434625937666013668 => 3 entradas
2025-02-02 20:18:28,385 - WARNING - El feed https://www.google.com/alerts/feeds/08823391955851607514/5572981003473119348 está vacío o sin entradas.
2025-02-02 20:18:28,393 - INFO - Procesado feed: https://www.google.com/alerts/feeds/08823391955851607514/15847044508852608532 => 20 entradas
2025-02-02 20:18:28,394 - INFO - Procesado feed: https://www.google.com/alerts/feeds/08823391955851607514/5572981003473119348 => 0 entradas
2025-02-02 20:18:28,399 - INFO - Procesado feed: https://www.google.com/alerts/feeds/08823391955851607514/11043471059141282309 => 2 entradas
2025-02-02 20:18:28,409 - INFO - Procesado feed: https://www.google.com/alerts/feeds/08823391955851607514/17383807687186980718 => 1 entradas
2025-02-02 20:18:28,448 - WARNING - El feed https://www.google.com/alerts/feeds/08823391955851607514/16568355059505461850 está vacío o sin entradas.
2025-02-02 20:18:28,449 - INFO - Procesado feed: https://www.google.com/alerts/feeds/08823391955851607514/16568355059505461850 => 0 entradas
2025-02-02 20:18:28,457 - INFO - Procesado feed: https://www.google.com/alerts/feeds/08823391955851607514/10413993926495102043 => 1 entradas
2025-02-02 20:18:28,474 - WARNING - El feed https://www.google.com/alerts/feeds/08823391955851607514/13877290848809114470 está vacío o sin entradas.
2025-02-02 20:18:28,475 - INFO - Procesado feed: https://www.google.com/alerts/feeds/08823391955851607514/13877290848809114470 => 0 entradas
2025-02-02 20:18:28,493 - WARNING - El feed https://www.google.com/alerts/feeds/08823391955851607514/16568355059505461178 está vacío o sin entradas.
2025-02-02 20:18:28,494 - INFO - Procesado feed: https://www.google.com/alerts/feeds/08823391955851607514/16568355059505461178 => 0 entradas
2025-02-02 20:18:28,515 - WARNING - El feed https://www.google.com/alerts/feeds/08823391955851607514/7760122889210870690 está vacío o sin entradas.
2025-02-02 20:18:28,518 - INFO - Procesado feed: https://www.google.com/alerts/feeds/08823391955851607514/7760122889210870690 => 0 entradas
2025-02-02 20:18:28,552 - WARNING - El feed https://www.google.com/alerts/feeds/08823391955851607514/2031900511198117844 está vacío o sin entradas.
2025-02-02 20:18:28,552 - INFO - Procesado feed: https://www.google.com/alerts/feeds/08823391955851607514/2031900511198117844 => 0 entradas
2025-02-02 20:18:28,581 - INFO - Procesado feed: https://www.google.com/alerts/feeds/08823391955851607514/8744244600052796540 => 4 entradas
2025-02-02 20:18:28,590 - INFO - Procesado feed: https://www.google.com/alerts/feeds/08823391955851607514/15183025294765855574 => 5 entradas
2025-02-02 20:18:28,614 - INFO - Procesado feed: https://www.google.com/alerts/feeds/08823391955851607514/4297759070181606765 => 12 entradas
2025-02-02 20:18:28,620 - INFO - Procesado feed: https://www.google.com/alerts/feeds/08823391955851607514/357094683772830109 => 2 entradas
2025-02-02 20:18:28,623 - WARNING - El feed https://www.google.com/alerts/feeds/08823391955851607514/13155130439785831467 está vacío o sin entradas.
2025-02-02 20:18:28,624 - INFO - Procesado feed: https://www.google.com/alerts/feeds/08823391955851607514/13155130439785831467 => 0 entradas
2025-02-02 20:18:28,633 - INFO - Procesado feed: https://www.google.com/alerts/feeds/08823391955851607514/15251611368669093385 => 1 entradas
2025-02-02 20:18:28,641 - INFO - Procesado feed: https://www.google.com/alerts/feeds/08823391955851607514/11630540178333861502 => 2 entradas
2025-02-02 20:18:28,677 - INFO - Procesado feed: https://www.google.com/alerts/feeds/08823391955851607514/9684782093161547179 => 3 entradas
2025-02-02 20:18:28,683 - INFO - Procesado feed: https://www.google.com/alerts/feeds/08823391955851607514/15809012670835506226 => 6 entradas
2025-02-02 20:18:28,716 - INFO - Procesado feed: https://www.google.com/alerts/feeds/08823391955851607514/14458568452294133843 => 2 entradas
2025-02-02 20:18:28,728 - WARNING - El feed https://www.google.com/alerts/feeds/08823391955851607514/11937818240173291166 está vacío o sin entradas.
2025-02-02 20:18:28,728 - INFO - Procesado feed: https://www.google.com/alerts/feeds/08823391955851607514/11937818240173291166 => 0 entradas
2025-02-02 20:18:28,755 - WARNING - El feed https://www.google.com/alerts/feeds/08823391955851607514/5792372986925203132 está vacío o sin entradas.
2025-02-02 20:18:28,755 - INFO - Procesado feed: https://www.google.com/alerts/feeds/08823391955851607514/5792372986925203132 => 0 entradas
2025-02-02 20:18:28,760 - INFO - Procesado feed: https://www.google.com/alerts/feeds/08823391955851607514/3528049070088672707 => 4 entradas
2025-02-02 20:18:28,766 - WARNING - El feed https://www.google.com/alerts/feeds/08823391955851607514/8767673777731649427 está vacío o sin entradas.
2025-02-02 20:18:28,766 - INFO - Procesado feed: https://www.google.com/alerts/feeds/08823391955851607514/8767673777731649427 => 0 entradas
2025-02-02 20:18:28,842 - INFO - Procesado feed: https://www.google.com/alerts/feeds/08823391955851607514/11098843941918965173 => 12 entradas
2025-02-02 20:18:28,846 - INFO - Datos combinados guardados en google_alerts.geojson.
2025-02-02 20:18:28,846 - INFO - Proceso finalizado con éxito.
2025-02-02 21:09:10,240 - INFO - Iniciando scraping de Google Alerts (Masonería)...
2025-02-02 21:09:10,515 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/15847044508852608532 => 19 entradas
2025-02-02 21:09:10,731 - WARNING - Feed vacío: https://www.google.com/alerts/feeds/08823391955851607514/303056625914324165
2025-02-02 21:09:10,732 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/303056625914324165 => 0 entradas
2025-02-02 21:09:10,768 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/434625937666013668 => 3 entradas
2025-02-02 21:09:10,793 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/17243776362555978691 => 5 entradas
2025-02-02 21:09:10,807 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/18357020651463187477 => 4 entradas
2025-02-02 21:09:10,827 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/6833079353494005014 => 3 entradas
2025-02-02 21:09:10,827 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/9378709536916495456 => 20 entradas
2025-02-02 21:09:10,830 - WARNING - Feed vacío: https://www.google.com/alerts/feeds/08823391955851607514/5572981003473119348
2025-02-02 21:09:10,831 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/5572981003473119348 => 0 entradas
2025-02-02 21:09:10,965 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/17383807687186980718 => 1 entradas
2025-02-02 21:09:11,206 - WARNING - Feed vacío: https://www.google.com/alerts/feeds/08823391955851607514/13877290848809114470
2025-02-02 21:09:11,207 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/13877290848809114470 => 0 entradas
2025-02-02 21:09:11,223 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/11043471059141282309 => 2 entradas
2025-02-02 21:09:11,249 - WARNING - Feed vacío: https://www.google.com/alerts/feeds/08823391955851607514/16568355059505461850
2025-02-02 21:09:11,251 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/16568355059505461850 => 0 entradas
2025-02-02 21:09:11,252 - WARNING - Feed vacío: https://www.google.com/alerts/feeds/08823391955851607514/16568355059505461178
2025-02-02 21:09:11,253 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/16568355059505461178 => 0 entradas
2025-02-02 21:09:11,260 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/10413993926495102043 => 1 entradas
2025-02-02 21:09:11,278 - WARNING - Feed vacío: https://www.google.com/alerts/feeds/08823391955851607514/2031900511198117844
2025-02-02 21:09:11,281 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/2031900511198117844 => 0 entradas
2025-02-02 21:09:11,309 - WARNING - Feed vacío: https://www.google.com/alerts/feeds/08823391955851607514/7760122889210870690
2025-02-02 21:09:11,310 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/7760122889210870690 => 0 entradas
2025-02-02 21:09:11,389 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/15251611368669093385 => 1 entradas
2025-02-02 21:09:11,419 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/15183025294765855574 => 5 entradas
2025-02-02 21:09:11,670 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/4297759070181606765 => 13 entradas
2025-02-02 21:09:11,688 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/11630540178333861502 => 2 entradas
2025-02-02 21:09:11,698 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/357094683772830109 => 2 entradas
2025-02-02 21:09:11,740 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/9684782093161547179 => 3 entradas
2025-02-02 21:09:11,765 - WARNING - Feed vacío: https://www.google.com/alerts/feeds/08823391955851607514/13155130439785831467
2025-02-02 21:09:11,766 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/13155130439785831467 => 0 entradas
2025-02-02 21:09:11,778 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/8744244600052796540 => 4 entradas
2025-02-02 21:09:11,819 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/14458568452294133843 => 2 entradas
2025-02-02 21:09:11,845 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/15809012670835506226 => 6 entradas
2025-02-02 21:09:12,083 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/3528049070088672707 => 3 entradas
2025-02-02 21:09:12,151 - WARNING - Feed vacío: https://www.google.com/alerts/feeds/08823391955851607514/11937818240173291166
2025-02-02 21:09:12,152 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/11937818240173291166 => 0 entradas
2025-02-02 21:09:12,177 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/11098843941918965173 => 16 entradas
2025-02-02 21:09:12,197 - WARNING - Feed vacío: https://www.google.com/alerts/feeds/08823391955851607514/5792372986925203132
2025-02-02 21:09:12,197 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/5792372986925203132 => 0 entradas
2025-02-02 21:09:12,287 - WARNING - Feed vacío: https://www.google.com/alerts/feeds/08823391955851607514/8767673777731649427
2025-02-02 21:09:12,287 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/8767673777731649427 => 0 entradas
2025-02-02 21:09:12,292 - INFO - Datos combinados guardados en google_alerts.geojson con total=120 features.
2025-02-02 21:09:12,292 - INFO - Proceso completado. Revisa el archivo final para ver la data unificada.
2025-02-03 01:44:33,779 - INFO - Iniciando scraping de Google Alerts (Masonería)...
2025-02-03 01:44:33,914 - WARNING - Feed vacío: https://www.google.com/alerts/feeds/08823391955851607514/303056625914324165
2025-02-03 01:44:33,915 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/303056625914324165 => 0 entradas
2025-02-03 01:44:33,927 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/18357020651463187477 => 4 entradas
2025-02-03 01:44:33,960 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/17243776362555978691 => 6 entradas
2025-02-03 01:44:33,982 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/6833079353494005014 => 3 entradas
2025-02-03 01:44:33,984 - WARNING - Feed vacío: https://www.google.com/alerts/feeds/08823391955851607514/5572981003473119348
2025-02-03 01:44:33,998 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/5572981003473119348 => 0 entradas
2025-02-03 01:44:33,998 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/434625937666013668 => 3 entradas
2025-02-03 01:44:34,014 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/9378709536916495456 => 18 entradas
2025-02-03 01:44:34,033 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/15847044508852608532 => 14 entradas
2025-02-03 01:44:34,048 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/11043471059141282309 => 1 entradas
2025-02-03 01:44:34,067 - WARNING - Feed vacío: https://www.google.com/alerts/feeds/08823391955851607514/17383807687186980718
2025-02-03 01:44:34,068 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/17383807687186980718 => 0 entradas
2025-02-03 01:44:34,078 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/13877290848809114470 => 1 entradas
2025-02-03 01:44:34,092 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/10413993926495102043 => 1 entradas
2025-02-03 01:44:34,092 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/2031900511198117844 => 1 entradas
2025-02-03 01:44:34,121 - WARNING - Feed vacío: https://www.google.com/alerts/feeds/08823391955851607514/16568355059505461178
2025-02-03 01:44:34,122 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/16568355059505461178 => 0 entradas
2025-02-03 01:44:34,132 - WARNING - Feed vacío: https://www.google.com/alerts/feeds/08823391955851607514/16568355059505461850
2025-02-03 01:44:34,134 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/16568355059505461850 => 0 entradas
2025-02-03 01:44:34,140 - WARNING - Feed vacío: https://www.google.com/alerts/feeds/08823391955851607514/7760122889210870690
2025-02-03 01:44:34,143 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/7760122889210870690 => 0 entradas
2025-02-03 01:44:34,165 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/15183025294765855574 => 2 entradas
2025-02-03 01:44:34,209 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/4297759070181606765 => 10 entradas
2025-02-03 01:44:34,220 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/11630540178333861502 => 3 entradas
2025-02-03 01:44:34,220 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/15251611368669093385 => 1 entradas
2025-02-03 01:44:34,229 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/9684782093161547179 => 3 entradas
2025-02-03 01:44:34,255 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/8744244600052796540 => 4 entradas
2025-02-03 01:44:34,283 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/357094683772830109 => 1 entradas
2025-02-03 01:44:34,284 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/15809012670835506226 => 4 entradas
2025-02-03 01:44:34,292 - WARNING - Feed vacío: https://www.google.com/alerts/feeds/08823391955851607514/13155130439785831467
2025-02-03 01:44:34,293 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/13155130439785831467 => 0 entradas
2025-02-03 01:44:34,317 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/14458568452294133843 => 1 entradas
2025-02-03 01:44:34,332 - WARNING - Feed vacío: https://www.google.com/alerts/feeds/08823391955851607514/11937818240173291166
2025-02-03 01:44:34,332 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/11937818240173291166 => 0 entradas
2025-02-03 01:44:34,338 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/3528049070088672707 => 3 entradas
2025-02-03 01:44:34,353 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/11098843941918965173 => 15 entradas
2025-02-03 01:44:34,355 - WARNING - Feed vacío: https://www.google.com/alerts/feeds/08823391955851607514/5792372986925203132
2025-02-03 01:44:34,355 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/5792372986925203132 => 0 entradas
2025-02-03 01:44:34,363 - WARNING - Feed vacío: https://www.google.com/alerts/feeds/08823391955851607514/8767673777731649427
2025-02-03 01:44:34,363 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/8767673777731649427 => 0 entradas
2025-02-03 01:44:34,368 - INFO - Datos combinados guardados en google_alerts.geojson con total=132 features.
2025-02-03 01:44:34,368 - INFO - Proceso completado. Revisa el archivo final para ver la data unificada.
2025-02-03 14:08:40,563 - INFO - Iniciando scraping de Google Alerts (Masonería)...
2025-02-03 14:08:40,748 - WARNING - Feed vacío: https://www.google.com/alerts/feeds/08823391955851607514/303056625914324165
2025-02-03 14:08:40,749 - WARNING - Feed vacío: https://www.google.com/alerts/feeds/08823391955851607514/5572981003473119348
2025-02-03 14:08:40,754 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/303056625914324165 => 0 entradas
2025-02-03 14:08:40,760 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/5572981003473119348 => 0 entradas
2025-02-03 14:08:40,792 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/6833079353494005014 => 4 entradas
2025-02-03 14:08:40,792 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/18357020651463187477 => 8 entradas
2025-02-03 14:08:40,798 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/17243776362555978691 => 4 entradas
2025-02-03 14:08:40,806 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/15847044508852608532 => 8 entradas
2025-02-03 14:08:40,806 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/434625937666013668 => 8 entradas
2025-02-03 14:08:40,844 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/9378709536916495456 => 12 entradas
2025-02-03 14:08:40,869 - INFO - https://www.google.com/alerts/feeds/08823391955851607514/11043471059141282309 => 1 entradas
2025-02-03 14:08:40,877 - WARNING - Feed vacío: https://www.google.com/alerts/feeds/08823391955851607514/17383807687186980718
